Date,Year,Month,beef_qty,veal_qty,milk_lag_y0m0,milk_lag_y0m1,milk_lag_y0m2,milk_lag_y0m3,milk_lag_y0m4,milk_lag_y0m5,milk_lag_y0m6,milk_lag_y0m7,milk_lag_y0m8,milk_lag_y0m9,milk_lag_y0m10,milk_lag_y0m11,milk_lag_y0m12,milk_lag_y1m1,milk_lag_y1m2,milk_lag_y1m3,milk_lag_y1m4,milk_lag_y1m5,milk_lag_y1m6,milk_lag_y1m7,milk_lag_y1m8,milk_lag_y1m9,milk_lag_y1m10,milk_lag_y1m11,milk_lag_y1m12,milk_lag_y2m1,milk_lag_y2m2,milk_lag_y2m3,milk_lag_y2m4,milk_lag_y2m5,milk_lag_y2m6,milk_lag_y2m7,milk_lag_y2m8,milk_lag_y2m9,milk_lag_y2m10,milk_lag_y2m11,milk_lag_y2m12,milk_lag_y3m1,milk_lag_y3m2,milk_lag_y3m3,milk_lag_y3m4,milk_lag_y3m5,milk_lag_y3m6,milk_lag_y3m7,milk_lag_y3m8,milk_lag_y3m9,milk_lag_y3m10,milk_lag_y3m11,milk_lag_y3m12,milk_lag_y4m1,milk_lag_y4m2,milk_lag_y4m3,milk_lag_y4m4,milk_lag_y4m5,milk_lag_y4m6,milk_lag_y4m7,milk_lag_y4m8,milk_lag_y4m9,milk_lag_y4m10,milk_lag_y4m11,milk_lag_y4m12,milk_lag_y5m1,milk_lag_y5m2,milk_lag_y5m3,milk_lag_y5m4,milk_lag_y5m5,milk_lag_y5m6,milk_lag_y5m7,milk_lag_y5m8,milk_lag_y5m9,milk_lag_y5m10,milk_lag_y5m11,milk_lag_y5m12,milk_lag_y6m1,milk_lag_y6m2,milk_lag_y6m3,milk_lag_y6m4,milk_lag_y6m5,milk_lag_y6m6,milk_lag_y6m7,milk_lag_y6m8,milk_lag_y6m9,milk_lag_y6m10,milk_lag_y6m11,milk_lag_y6m12,milk_lag_y7m1,milk_lag_y7m2,milk_lag_y7m3,milk_lag_y7m4,milk_lag_y7m5,milk_lag_y7m6,milk_lag_y7m7,milk_lag_y7m8,milk_lag_y7m9,milk_lag_y7m10,milk_lag_y7m11,milk_lag_y7m12
1/1/2004,2004,1,1926,16,14394,14173,13464,13891,13466,14017,14257,14337,15011,14641,15044,13448,14599,14247,13499,13897,13476,14145,14225,14325,15144,14620,14905,13259,14321,13988,13303,13598,13122,13537,13849,13959,14649,14077,14380,12867,14003,13749,13172,13691,13210,13766,14086,13989,14774,14380,14752,13582,14242,13849,13140,13410,12954,13348,13430,13625,14453,13919,14250,12593,13618,13345,12602,12921,12395,12932,13159,13276,13992,13485,13692,12188,13275,12938,12325,12768,12362,13000,13265,13325,13870,13379,13649,12104,13106,12895,12288,12684,12197,12594,12773,12815,13561,13211,13509,12411,13068
2/1/2004,2004,2,1804,15,13605,14394,14173,13464,13891,13466,14017,14257,14337,15011,14641,15044,13448,14599,14247,13499,13897,13476,14145,14225,14325,15144,14620,14905,13259,14321,13988,13303,13598,13122,13537,13849,13959,14649,14077,14380,12867,14003,13749,13172,13691,13210,13766,14086,13989,14774,14380,14752,13582,14242,13849,13140,13410,12954,13348,13430,13625,14453,13919,14250,12593,13618,13345,12602,12921,12395,12932,13159,13276,13992,13485,13692,12188,13275,12938,12325,12768,12362,13000,13265,13325,13870,13379,13649,12104,13106,12895,12288,12684,12197,12594,12773,12815,13561,13211,13509,12411
3/1/2004,2004,3,2108,14,14763,13605,14394,14173,13464,13891,13466,14017,14257,14337,15011,14641,15044,13448,14599,14247,13499,13897,13476,14145,14225,14325,15144,14620,14905,13259,14321,13988,13303,13598,13122,13537,13849,13959,14649,14077,14380,12867,14003,13749,13172,13691,13210,13766,14086,13989,14774,14380,14752,13582,14242,13849,13140,13410,12954,13348,13430,13625,14453,13919,14250,12593,13618,13345,12602,12921,12395,12932,13159,13276,13992,13485,13692,12188,13275,12938,12325,12768,12362,13000,13265,13325,13870,13379,13649,12104,13106,12895,12288,12684,12197,12594,12773,12815,13561,13211,13509
4/1/2004,2004,4,1956,14,14532,14763,13605,14394,14173,13464,13891,13466,14017,14257,14337,15011,14641,15044,13448,14599,14247,13499,13897,13476,14145,14225,14325,15144,14620,14905,13259,14321,13988,13303,13598,13122,13537,13849,13959,14649,14077,14380,12867,14003,13749,13172,13691,13210,13766,14086,13989,14774,14380,14752,13582,14242,13849,13140,13410,12954,13348,13430,13625,14453,13919,14250,12593,13618,13345,12602,12921,12395,12932,13159,13276,13992,13485,13692,12188,13275,12938,12325,12768,12362,13000,13265,13325,13870,13379,13649,12104,13106,12895,12288,12684,12197,12594,12773,12815,13561,13211
5/1/2004,2004,5,2070,14,15029,14532,14763,13605,14394,14173,13464,13891,13466,14017,14257,14337,15011,14641,15044,13448,14599,14247,13499,13897,13476,14145,14225,14325,15144,14620,14905,13259,14321,13988,13303,13598,13122,13537,13849,13959,14649,14077,14380,12867,14003,13749,13172,13691,13210,13766,14086,13989,14774,14380,14752,13582,14242,13849,13140,13410,12954,13348,13430,13625,14453,13919,14250,12593,13618,13345,12602,12921,12395,12932,13159,13276,13992,13485,13692,12188,13275,12938,12325,12768,12362,13000,13265,13325,13870,13379,13649,12104,13106,12895,12288,12684,12197,12594,12773,12815,13561
6/1/2004,2004,6,2227,13,14278,15029,14532,14763,13605,14394,14173,13464,13891,13466,14017,14257,14337,15011,14641,15044,13448,14599,14247,13499,13897,13476,14145,14225,14325,15144,14620,14905,13259,14321,13988,13303,13598,13122,13537,13849,13959,14649,14077,14380,12867,14003,13749,13172,13691,13210,13766,14086,13989,14774,14380,14752,13582,14242,13849,13140,13410,12954,13348,13430,13625,14453,13919,14250,12593,13618,13345,12602,12921,12395,12932,13159,13276,13992,13485,13692,12188,13275,12938,12325,12768,12362,13000,13265,13325,13870,13379,13649,12104,13106,12895,12288,12684,12197,12594,12773,12815
7/1/2004,2004,7,2104,13,14396,14278,15029,14532,14763,13605,14394,14173,13464,13891,13466,14017,14257,14337,15011,14641,15044,13448,14599,14247,13499,13897,13476,14145,14225,14325,15144,14620,14905,13259,14321,13988,13303,13598,13122,13537,13849,13959,14649,14077,14380,12867,14003,13749,13172,13691,13210,13766,14086,13989,14774,14380,14752,13582,14242,13849,13140,13410,12954,13348,13430,13625,14453,13919,14250,12593,13618,13345,12602,12921,12395,12932,13159,13276,13992,13485,13692,12188,13275,12938,12325,12768,12362,13000,13265,13325,13870,13379,13649,12104,13106,12895,12288,12684,12197,12594,12773
8/1/2004,2004,8,2151,14,14206,14396,14278,15029,14532,14763,13605,14394,14173,13464,13891,13466,14017,14257,14337,15011,14641,15044,13448,14599,14247,13499,13897,13476,14145,14225,14325,15144,14620,14905,13259,14321,13988,13303,13598,13122,13537,13849,13959,14649,14077,14380,12867,14003,13749,13172,13691,13210,13766,14086,13989,14774,14380,14752,13582,14242,13849,13140,13410,12954,13348,13430,13625,14453,13919,14250,12593,13618,13345,12602,12921,12395,12932,13159,13276,13992,13485,13692,12188,13275,12938,12325,12768,12362,13000,13265,13325,13870,13379,13649,12104,13106,12895,12288,12684,12197,12594
9/1/2004,2004,9,2105,13,13610,14206,14396,14278,15029,14532,14763,13605,14394,14173,13464,13891,13466,14017,14257,14337,15011,14641,15044,13448,14599,14247,13499,13897,13476,14145,14225,14325,15144,14620,14905,13259,14321,13988,13303,13598,13122,13537,13849,13959,14649,14077,14380,12867,14003,13749,13172,13691,13210,13766,14086,13989,14774,14380,14752,13582,14242,13849,13140,13410,12954,13348,13430,13625,14453,13919,14250,12593,13618,13345,12602,12921,12395,12932,13159,13276,13992,13485,13692,12188,13275,12938,12325,12768,12362,13000,13265,13325,13870,13379,13649,12104,13106,12895,12288,12684,12197
10/1/2004,2004,10,2114,12,14081,13610,14206,14396,14278,15029,14532,14763,13605,14394,14173,13464,13891,13466,14017,14257,14337,15011,14641,15044,13448,14599,14247,13499,13897,13476,14145,14225,14325,15144,14620,14905,13259,14321,13988,13303,13598,13122,13537,13849,13959,14649,14077,14380,12867,14003,13749,13172,13691,13210,13766,14086,13989,14774,14380,14752,13582,14242,13849,13140,13410,12954,13348,13430,13625,14453,13919,14250,12593,13618,13345,12602,12921,12395,12932,13159,13276,13992,13485,13692,12188,13275,12938,12325,12768,12362,13000,13265,13325,13870,13379,13649,12104,13106,12895,12288,12684
11/1/2004,2004,11,1941,14,13622,14081,13610,14206,14396,14278,15029,14532,14763,13605,14394,14173,13464,13891,13466,14017,14257,14337,15011,14641,15044,13448,14599,14247,13499,13897,13476,14145,14225,14325,15144,14620,14905,13259,14321,13988,13303,13598,13122,13537,13849,13959,14649,14077,14380,12867,14003,13749,13172,13691,13210,13766,14086,13989,14774,14380,14752,13582,14242,13849,13140,13410,12954,13348,13430,13625,14453,13919,14250,12593,13618,13345,12602,12921,12395,12932,13159,13276,13992,13485,13692,12188,13275,12938,12325,12768,12362,13000,13265,13325,13870,13379,13649,12104,13106,12895,12288
12/1/2004,2004,12,2042,15,14316,13622,14081,13610,14206,14396,14278,15029,14532,14763,13605,14394,14173,13464,13891,13466,14017,14257,14337,15011,14641,15044,13448,14599,14247,13499,13897,13476,14145,14225,14325,15144,14620,14905,13259,14321,13988,13303,13598,13122,13537,13849,13959,14649,14077,14380,12867,14003,13749,13172,13691,13210,13766,14086,13989,14774,14380,14752,13582,14242,13849,13140,13410,12954,13348,13430,13625,14453,13919,14250,12593,13618,13345,12602,12921,12395,12932,13159,13276,13992,13485,13692,12188,13275,12938,12325,12768,12362,13000,13265,13325,13870,13379,13649,12104,13106,12895
1/1/2005,2005,1,1916,13,14606,14316,13622,14081,13610,14206,14396,14278,15029,14532,14763,13605,14394,14173,13464,13891,13466,14017,14257,14337,15011,14641,15044,13448,14599,14247,13499,13897,13476,14145,14225,14325,15144,14620,14905,13259,14321,13988,13303,13598,13122,13537,13849,13959,14649,14077,14380,12867,14003,13749,13172,13691,13210,13766,14086,13989,14774,14380,14752,13582,14242,13849,13140,13410,12954,13348,13430,13625,14453,13919,14250,12593,13618,13345,12602,12921,12395,12932,13159,13276,13992,13485,13692,12188,13275,12938,12325,12768,12362,13000,13265,13325,13870,13379,13649,12104,13106
2/1/2005,2005,2,1767,12,13523,14606,14316,13622,14081,13610,14206,14396,14278,15029,14532,14763,13605,14394,14173,13464,13891,13466,14017,14257,14337,15011,14641,15044,13448,14599,14247,13499,13897,13476,14145,14225,14325,15144,14620,14905,13259,14321,13988,13303,13598,13122,13537,13849,13959,14649,14077,14380,12867,14003,13749,13172,13691,13210,13766,14086,13989,14774,14380,14752,13582,14242,13849,13140,13410,12954,13348,13430,13625,14453,13919,14250,12593,13618,13345,12602,12921,12395,12932,13159,13276,13992,13485,13692,12188,13275,12938,12325,12768,12362,13000,13265,13325,13870,13379,13649,12104
3/1/2005,2005,3,2042,13,15197,13523,14606,14316,13622,14081,13610,14206,14396,14278,15029,14532,14763,13605,14394,14173,13464,13891,13466,14017,14257,14337,15011,14641,15044,13448,14599,14247,13499,13897,13476,14145,14225,14325,15144,14620,14905,13259,14321,13988,13303,13598,13122,13537,13849,13959,14649,14077,14380,12867,14003,13749,13172,13691,13210,13766,14086,13989,14774,14380,14752,13582,14242,13849,13140,13410,12954,13348,13430,13625,14453,13919,14250,12593,13618,13345,12602,12921,12395,12932,13159,13276,13992,13485,13692,12188,13275,12938,12325,12768,12362,13000,13265,13325,13870,13379,13649
4/1/2005,2005,4,1888,13,15046,15197,13523,14606,14316,13622,14081,13610,14206,14396,14278,15029,14532,14763,13605,14394,14173,13464,13891,13466,14017,14257,14337,15011,14641,15044,13448,14599,14247,13499,13897,13476,14145,14225,14325,15144,14620,14905,13259,14321,13988,13303,13598,13122,13537,13849,13959,14649,14077,14380,12867,14003,13749,13172,13691,13210,13766,14086,13989,14774,14380,14752,13582,14242,13849,13140,13410,12954,13348,13430,13625,14453,13919,14250,12593,13618,13345,12602,12921,12395,12932,13159,13276,13992,13485,13692,12188,13275,12938,12325,12768,12362,13000,13265,13325,13870,13379
5/1/2005,2005,5,2074,13,15696,15046,15197,13523,14606,14316,13622,14081,13610,14206,14396,14278,15029,14532,14763,13605,14394,14173,13464,13891,13466,14017,14257,14337,15011,14641,15044,13448,14599,14247,13499,13897,13476,14145,14225,14325,15144,14620,14905,13259,14321,13988,13303,13598,13122,13537,13849,13959,14649,14077,14380,12867,14003,13749,13172,13691,13210,13766,14086,13989,14774,14380,14752,13582,14242,13849,13140,13410,12954,13348,13430,13625,14453,13919,14250,12593,13618,13345,12602,12921,12395,12932,13159,13276,13992,13485,13692,12188,13275,12938,12325,12768,12362,13000,13265,13325,13870
6/1/2005,2005,6,2227,13,15083,15696,15046,15197,13523,14606,14316,13622,14081,13610,14206,14396,14278,15029,14532,14763,13605,14394,14173,13464,13891,13466,14017,14257,14337,15011,14641,15044,13448,14599,14247,13499,13897,13476,14145,14225,14325,15144,14620,14905,13259,14321,13988,13303,13598,13122,13537,13849,13959,14649,14077,14380,12867,14003,13749,13172,13691,13210,13766,14086,13989,14774,14380,14752,13582,14242,13849,13140,13410,12954,13348,13430,13625,14453,13919,14250,12593,13618,13345,12602,12921,12395,12932,13159,13276,13992,13485,13692,12188,13275,12938,12325,12768,12362,13000,13265,13325
7/1/2005,2005,7,2083,12,14977,15083,15696,15046,15197,13523,14606,14316,13622,14081,13610,14206,14396,14278,15029,14532,14763,13605,14394,14173,13464,13891,13466,14017,14257,14337,15011,14641,15044,13448,14599,14247,13499,13897,13476,14145,14225,14325,15144,14620,14905,13259,14321,13988,13303,13598,13122,13537,13849,13959,14649,14077,14380,12867,14003,13749,13172,13691,13210,13766,14086,13989,14774,14380,14752,13582,14242,13849,13140,13410,12954,13348,13430,13625,14453,13919,14250,12593,13618,13345,12602,12921,12395,12932,13159,13276,13992,13485,13692,12188,13275,12938,12325,12768,12362,13000,13265
8/1/2005,2005,8,2319,14,14891,14977,15083,15696,15046,15197,13523,14606,14316,13622,14081,13610,14206,14396,14278,15029,14532,14763,13605,14394,14173,13464,13891,13466,14017,14257,14337,15011,14641,15044,13448,14599,14247,13499,13897,13476,14145,14225,14325,15144,14620,14905,13259,14321,13988,13303,13598,13122,13537,13849,13959,14649,14077,14380,12867,14003,13749,13172,13691,13210,13766,14086,13989,14774,14380,14752,13582,14242,13849,13140,13410,12954,13348,13430,13625,14453,13919,14250,12593,13618,13345,12602,12921,12395,12932,13159,13276,13992,13485,13692,12188,13275,12938,12325,12768,12362,13000
9/1/2005,2005,9,2158,13,14253,14891,14977,15083,15696,15046,15197,13523,14606,14316,13622,14081,13610,14206,14396,14278,15029,14532,14763,13605,14394,14173,13464,13891,13466,14017,14257,14337,15011,14641,15044,13448,14599,14247,13499,13897,13476,14145,14225,14325,15144,14620,14905,13259,14321,13988,13303,13598,13122,13537,13849,13959,14649,14077,14380,12867,14003,13749,13172,13691,13210,13766,14086,13989,14774,14380,14752,13582,14242,13849,13140,13410,12954,13348,13430,13625,14453,13919,14250,12593,13618,13345,12602,12921,12395,12932,13159,13276,13992,13485,13692,12188,13275,12938,12325,12768,12362
10/1/2005,2005,10,2081,13,14609,14253,14891,14977,15083,15696,15046,15197,13523,14606,14316,13622,14081,13610,14206,14396,14278,15029,14532,14763,13605,14394,14173,13464,13891,13466,14017,14257,14337,15011,14641,15044,13448,14599,14247,13499,13897,13476,14145,14225,14325,15144,14620,14905,13259,14321,13988,13303,13598,13122,13537,13849,13959,14649,14077,14380,12867,14003,13749,13172,13691,13210,13766,14086,13989,14774,14380,14752,13582,14242,13849,13140,13410,12954,13348,13430,13625,14453,13919,14250,12593,13618,13345,12602,12921,12395,12932,13159,13276,13992,13485,13692,12188,13275,12938,12325,12768
11/1/2005,2005,11,2071,12,14199,14609,14253,14891,14977,15083,15696,15046,15197,13523,14606,14316,13622,14081,13610,14206,14396,14278,15029,14532,14763,13605,14394,14173,13464,13891,13466,14017,14257,14337,15011,14641,15044,13448,14599,14247,13499,13897,13476,14145,14225,14325,15144,14620,14905,13259,14321,13988,13303,13598,13122,13537,13849,13959,14649,14077,14380,12867,14003,13749,13172,13691,13210,13766,14086,13989,14774,14380,14752,13582,14242,13849,13140,13410,12954,13348,13430,13625,14453,13919,14250,12593,13618,13345,12602,12921,12395,12932,13159,13276,13992,13485,13692,12188,13275,12938,12325
12/1/2005,2005,12,2057,14,14851,14199,14609,14253,14891,14977,15083,15696,15046,15197,13523,14606,14316,13622,14081,13610,14206,14396,14278,15029,14532,14763,13605,14394,14173,13464,13891,13466,14017,14257,14337,15011,14641,15044,13448,14599,14247,13499,13897,13476,14145,14225,14325,15144,14620,14905,13259,14321,13988,13303,13598,13122,13537,13849,13959,14649,14077,14380,12867,14003,13749,13172,13691,13210,13766,14086,13989,14774,14380,14752,13582,14242,13849,13140,13410,12954,13348,13430,13625,14453,13919,14250,12593,13618,13345,12602,12921,12395,12932,13159,13276,13992,13485,13692,12188,13275,12938
1/1/2006,2006,1,2051,12,15348,14851,14199,14609,14253,14891,14977,15083,15696,15046,15197,13523,14606,14316,13622,14081,13610,14206,14396,14278,15029,14532,14763,13605,14394,14173,13464,13891,13466,14017,14257,14337,15011,14641,15044,13448,14599,14247,13499,13897,13476,14145,14225,14325,15144,14620,14905,13259,14321,13988,13303,13598,13122,13537,13849,13959,14649,14077,14380,12867,14003,13749,13172,13691,13210,13766,14086,13989,14774,14380,14752,13582,14242,13849,13140,13410,12954,13348,13430,13625,14453,13919,14250,12593,13618,13345,12602,12921,12395,12932,13159,13276,13992,13485,13692,12188,13275
2/1/2006,2006,2,1827,11,14248,15348,14851,14199,14609,14253,14891,14977,15083,15696,15046,15197,13523,14606,14316,13622,14081,13610,14206,14396,14278,15029,14532,14763,13605,14394,14173,13464,13891,13466,14017,14257,14337,15011,14641,15044,13448,14599,14247,13499,13897,13476,14145,14225,14325,15144,14620,14905,13259,14321,13988,13303,13598,13122,13537,13849,13959,14649,14077,14380,12867,14003,13749,13172,13691,13210,13766,14086,13989,14774,14380,14752,13582,14242,13849,13140,13410,12954,13348,13430,13625,14453,13919,14250,12593,13618,13345,12602,12921,12395,12932,13159,13276,13992,13485,13692,12188
3/1/2006,2006,3,2204,13,15967,14248,15348,14851,14199,14609,14253,14891,14977,15083,15696,15046,15197,13523,14606,14316,13622,14081,13610,14206,14396,14278,15029,14532,14763,13605,14394,14173,13464,13891,13466,14017,14257,14337,15011,14641,15044,13448,14599,14247,13499,13897,13476,14145,14225,14325,15144,14620,14905,13259,14321,13988,13303,13598,13122,13537,13849,13959,14649,14077,14380,12867,14003,13749,13172,13691,13210,13766,14086,13989,14774,14380,14752,13582,14242,13849,13140,13410,12954,13348,13430,13625,14453,13919,14250,12593,13618,13345,12602,12921,12395,12932,13159,13276,13992,13485,13692
4/1/2006,2006,4,1969,10,15535,15967,14248,15348,14851,14199,14609,14253,14891,14977,15083,15696,15046,15197,13523,14606,14316,13622,14081,13610,14206,14396,14278,15029,14532,14763,13605,14394,14173,13464,13891,13466,14017,14257,14337,15011,14641,15044,13448,14599,14247,13499,13897,13476,14145,14225,14325,15144,14620,14905,13259,14321,13988,13303,13598,13122,13537,13849,13959,14649,14077,14380,12867,14003,13749,13172,13691,13210,13766,14086,13989,14774,14380,14752,13582,14242,13849,13140,13410,12954,13348,13430,13625,14453,13919,14250,12593,13618,13345,12602,12921,12395,12932,13159,13276,13992,13485
5/1/2006,2006,5,2309,13,16061,15535,15967,14248,15348,14851,14199,14609,14253,14891,14977,15083,15696,15046,15197,13523,14606,14316,13622,14081,13610,14206,14396,14278,15029,14532,14763,13605,14394,14173,13464,13891,13466,14017,14257,14337,15011,14641,15044,13448,14599,14247,13499,13897,13476,14145,14225,14325,15144,14620,14905,13259,14321,13988,13303,13598,13122,13537,13849,13959,14649,14077,14380,12867,14003,13749,13172,13691,13210,13766,14086,13989,14774,14380,14752,13582,14242,13849,13140,13410,12954,13348,13430,13625,14453,13919,14250,12593,13618,13345,12602,12921,12395,12932,13159,13276,13992
6/1/2006,2006,6,2446,12,15329,16061,15535,15967,14248,15348,14851,14199,14609,14253,14891,14977,15083,15696,15046,15197,13523,14606,14316,13622,14081,13610,14206,14396,14278,15029,14532,14763,13605,14394,14173,13464,13891,13466,14017,14257,14337,15011,14641,15044,13448,14599,14247,13499,13897,13476,14145,14225,14325,15144,14620,14905,13259,14321,13988,13303,13598,13122,13537,13849,13959,14649,14077,14380,12867,14003,13749,13172,13691,13210,13766,14086,13989,14774,14380,14752,13582,14242,13849,13140,13410,12954,13348,13430,13625,14453,13919,14250,12593,13618,13345,12602,12921,12395,12932,13159,13276
7/1/2006,2006,7,2214,11,15156,15329,16061,15535,15967,14248,15348,14851,14199,14609,14253,14891,14977,15083,15696,15046,15197,13523,14606,14316,13622,14081,13610,14206,14396,14278,15029,14532,14763,13605,14394,14173,13464,13891,13466,14017,14257,14337,15011,14641,15044,13448,14599,14247,13499,13897,13476,14145,14225,14325,15144,14620,14905,13259,14321,13988,13303,13598,13122,13537,13849,13959,14649,14077,14380,12867,14003,13749,13172,13691,13210,13766,14086,13989,14774,14380,14752,13582,14242,13849,13140,13410,12954,13348,13430,13625,14453,13919,14250,12593,13618,13345,12602,12921,12395,12932,13159
8/1/2006,2006,8,2450,13,15046,15156,15329,16061,15535,15967,14248,15348,14851,14199,14609,14253,14891,14977,15083,15696,15046,15197,13523,14606,14316,13622,14081,13610,14206,14396,14278,15029,14532,14763,13605,14394,14173,13464,13891,13466,14017,14257,14337,15011,14641,15044,13448,14599,14247,13499,13897,13476,14145,14225,14325,15144,14620,14905,13259,14321,13988,13303,13598,13122,13537,13849,13959,14649,14077,14380,12867,14003,13749,13172,13691,13210,13766,14086,13989,14774,14380,14752,13582,14242,13849,13140,13410,12954,13348,13430,13625,14453,13919,14250,12593,13618,13345,12602,12921,12395,12932
9/1/2006,2006,9,2170,12,14473,15046,15156,15329,16061,15535,15967,14248,15348,14851,14199,14609,14253,14891,14977,15083,15696,15046,15197,13523,14606,14316,13622,14081,13610,14206,14396,14278,15029,14532,14763,13605,14394,14173,13464,13891,13466,14017,14257,14337,15011,14641,15044,13448,14599,14247,13499,13897,13476,14145,14225,14325,15144,14620,14905,13259,14321,13988,13303,13598,13122,13537,13849,13959,14649,14077,14380,12867,14003,13749,13172,13691,13210,13766,14086,13989,14774,14380,14752,13582,14242,13849,13140,13410,12954,13348,13430,13625,14453,13919,14250,12593,13618,13345,12602,12921,12395
10/1/2006,2006,10,2236,13,14839,14473,15046,15156,15329,16061,15535,15967,14248,15348,14851,14199,14609,14253,14891,14977,15083,15696,15046,15197,13523,14606,14316,13622,14081,13610,14206,14396,14278,15029,14532,14763,13605,14394,14173,13464,13891,13466,14017,14257,14337,15011,14641,15044,13448,14599,14247,13499,13897,13476,14145,14225,14325,15144,14620,14905,13259,14321,13988,13303,13598,13122,13537,13849,13959,14649,14077,14380,12867,14003,13749,13172,13691,13210,13766,14086,13989,14774,14380,14752,13582,14242,13849,13140,13410,12954,13348,13430,13625,14453,13919,14250,12593,13618,13345,12602,12921
